run_type,task,cell_line,holdout_number,Conv2DRectangularMetaLayer_0_dropout_rate,Conv2DRectangularMetaLayer_0_filters,Conv2DRectangularMetaLayer_0_layers,Conv2DRectangularMetaLayer_0_x_kernel_size,Conv2DRectangularMetaLayer_0_x_pool_size,Conv2DRectangularMetaLayer_0_y_kernel_size,Conv2DRectangularMetaLayer_0_y_pool_size,Conv2DRectangularMetaLayer_1_dropout_rate,Conv2DRectangularMetaLayer_1_filters,Conv2DRectangularMetaLayer_1_layers,Conv2DRectangularMetaLayer_1_x_kernel_size,Conv2DRectangularMetaLayer_1_x_pool_size,Conv2DRectangularMetaLayer_1_y_kernel_size,Conv2DRectangularMetaLayer_1_y_pool_size,DenseRectangularMetaLayer_0_dropout_rate,DenseRectangularMetaLayer_0_layers,DenseRectangularMetaLayer_0_units,DenseRectangularMetaLayer_1_dropout_rate,DenseRectangularMetaLayer_1_layers,DenseRectangularMetaLayer_1_units,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
train,active_promoters_vs_inactive_promoters,A549,6,0.0037102119731877454,71,2,4,7,2,1,0.08701650919233295,56,0,6,2,2,1,0.06550094382101405,2,7,0.4992328023372479,1,64,0.3091265563481151,0.8971140384674072,0.0038825527299195532,0.7441860437393188,0.8465703725814819,0.37657660245895386,0.007724803872406483,0.5018645524978638,0.9998465180397034,0.9961174726486206,0.00015349836030509323,0.04890552163124085
test,active_promoters_vs_inactive_promoters,A549,6,0.0037102119731877454,71,2,4,7,2,1,0.08701650919233295,56,0,6,2,2,1,0.06550094382101405,2,7,0.4992328023372479,1,64,0.3711698979516573,0.8968814015388489,0.0014563106233254075,0.5,0.7353441119194031,0.24779143929481506,0.0029041627421975136,0.5006444454193115,0.999832570552826,0.9985436797142028,0.0001674387458479032,0.02262040972709656
subtrain,active_promoters_vs_inactive_promoters,A549,6,0.0037102119731877454,71,2,4,7,2,1,0.08701650919233295,56,0,6,2,2,1,0.06550094382101405,2,7,0.4992328023372479,1,64,0.30956565606594083,0.897063672542572,0.0033363664988428354,0.7333333492279053,0.8467187285423279,0.3776894807815552,0.006642512045800686,0.5015984177589417,0.9998604655265808,0.9966636300086976,0.00013954543101135639,0.04489445686340332
valid,active_promoters_vs_inactive_promoters,A549,6,0.0037102119731877454,71,2,4,7,2,1,0.08701650919233295,56,0,6,2,2,1,0.06550094382101405,2,7,0.4992328023372479,1,64,0.3085935423298488,0.8973155617713928,0.006067960988730192,0.7692307829856873,0.8459553122520447,0.3719620406627655,0.012040939182043077,0.5029293298721313,0.9997906684875488,0.9939320683479308,0.00020930719620082527,0.0624953992664814
train,active_promoters_vs_inactive_promoters,A549,7,0.13557815916100946,128,2,6,5,2,1,0.2091925982954332,14,2,6,1,2,1,0.11305961892205232,0,49,0.00011445731962399924,1,21,0.3238030584951559,0.8968512415885925,0.0,0.0,0.7836101651191711,0.2907278537750244,0.0,0.5,1.0,1.0,0.0,0.0
test,active_promoters_vs_inactive_promoters,A549,7,0.13557815916100946,128,2,6,5,2,1,0.2091925982954332,14,2,6,1,2,1,0.11305961892205232,0,49,0.00011445731962399924,1,21,0.33579661216162426,0.8968814015388489,0.0,0.0,0.7590048313140869,0.2561977207660675,0.0,0.5,1.0,1.0,0.0,0.0
subtrain,active_promoters_vs_inactive_promoters,A549,7,0.13557815916100946,128,2,6,5,2,1,0.2091925982954332,14,2,6,1,2,1,0.11305961892205232,0,49,0.00011445731962399924,1,21,0.3220636737346649,0.8968446254730225,0.0,0.0,0.7867312431335449,0.2943028807640076,0.0,0.5,1.0,1.0,0.0,0.0
valid,active_promoters_vs_inactive_promoters,A549,7,0.13557815916100946,128,2,6,5,2,1,0.2091925982954332,14,2,6,1,2,1,0.11305961892205232,0,49,0.00011445731962399924,1,21,0.3276602904947977,0.8968775272369385,0.0,0.0,0.7710594534873962,0.2768738865852356,0.0,0.5,1.0,1.0,0.0,0.0
train,active_promoters_vs_inactive_promoters,A549,8,0.06874170473946381,85,2,5,8,2,1,0.3564809204698312,14,0,3,2,1,2,0.14072775723603806,0,56,0.4090359679372584,3,49,0.2689604224583592,0.9323188066482544,0.4417617022991181,0.8185701370239258,0.953533172607422,0.7414236068725586,0.5738376379013062,0.7152502536773682,0.988738775253296,0.5582382678985596,0.011261198669672012,0.5710907578468323
test,active_promoters_vs_inactive_promoters,A549,8,0.06874170473946381,85,2,5,8,2,1,0.3564809204698312,14,0,3,2,1,2,0.14072775723603806,0,56,0.4090359679372584,3,49,0.4669719459135322,0.8782600164413452,0.11456310749053955,0.27962085604667664,0.712163507938385,0.2062963843345642,0.1625344306230545,0.5403144359588623,0.9660657644271852,0.8854368925094604,0.03393425419926644,0.12189727276563644
subtrain,active_promoters_vs_inactive_promoters,A549,8,0.06874170473946381,85,2,5,8,2,1,0.3564809204698312,14,0,3,2,1,2,0.14072775723603806,0,56,0.4090359679372584,3,49,0.26843330180644986,0.9326846599578856,0.4470731019973755,0.8177531361579895,0.9540417194366456,0.7447218894958496,0.5780959129333496,0.7178064584732056,0.9885398149490356,0.5529268980026245,0.011460168287158012,0.5743627548217773
valid,active_promoters_vs_inactive_promoters,A549,8,0.06874170473946381,85,2,5,8,2,1,0.3564809204698312,14,0,3,2,1,2,0.14072775723603806,0,56,0.4090359679372584,3,49,0.2708189239104589,0.930855393409729,0.4205096960067749,0.8220640420913696,0.9515364766120912,0.7283040285110474,0.5564030408859253,0.7050221562385559,0.9895346164703368,0.5794903039932251,0.010465359315276146,0.5578660368919373
train,active_promoters_vs_inactive_promoters,A549,9,0.3186914303642902,85,1,6,1,2,2,0.11766084181286003,128,0,2,2,2,2,0.053625274505336086,1,7,0.15252865619393174,0,35,0.3165990777861196,0.8979275226593018,0.015044892206788063,0.7654321193695068,0.8300716280937195,0.39035531878471375,0.029509756714105606,0.507257342338562,0.999469757080078,0.9849551320075988,0.0005302670761011541,0.09814439713954927
test,active_promoters_vs_inactive_promoters,A549,9,0.3186914303642902,85,1,6,1,2,2,0.11766084181286003,128,0,2,2,2,2,0.053625274505336086,1,7,0.15252865619393174,0,35,0.3535740103902696,0.8971817493438721,0.007281553465873003,0.625,0.7447720766067505,0.2347209602594376,0.014395393431186674,0.5033896565437317,0.9994977116584778,0.9927184581756592,0.0005023162229917943,0.059516496956348426
subtrain,active_promoters_vs_inactive_promoters,A549,9,0.3186914303642902,85,1,6,1,2,2,0.11766084181286003,128,0,2,2,2,2,0.053625274505336086,1,7,0.15252865619393174,0,35,0.3175686030387879,0.8978458642959595,0.014407036826014519,0.7539682388305664,0.8280548453330994,0.3858463168144226,0.0282738097012043,0.5069331526756287,0.9994592666625975,0.9855929613113404,0.000540738517884165,0.09509042650461197
valid,active_promoters_vs_inactive_promoters,A549,9,0.3186914303642902,85,1,6,1,2,2,0.11766084181286003,128,0,2,2,2,2,0.053625274505336086,1,7,0.15252865619393174,0,35,0.312294176410115,0.8982541561126709,0.017597086727619168,0.8055555820465088,0.838165283203125,0.4083687961101532,0.034441806375980384,0.5085543394088745,0.9995115995407104,0.9824029207229614,0.0004883834626525639,0.10974904149770737
train,active_enhancers_vs_active_promoters,A549,0,0.4650688736808747,0,0,8,1,1,1,0.4970318191066572,128,1,7,5,2,1,0.3827203148596132,0,42,0.06248555527735394,1,42,0.4194492596116933,0.9790542721748352,0.9816792011260986,0.9899669885635376,0.9976267218589784,0.9991436004638672,0.9858056902885436,0.9766134023666382,0.971547544002533,0.01832079514861107,0.028452463448047638,0.9459847807884216
test,active_enhancers_vs_active_promoters,A549,0,0.4650688736808747,0,0,8,1,1,1,0.4970318191066572,128,1,7,5,2,1,0.3827203148596132,0,42,0.06248555527735394,1,42,0.629250705242157,0.8914059400558472,0.9135922193527222,0.938185453414917,0.936747133731842,0.9731030464172364,0.925725519657135,0.8708044290542603,0.8280166387557983,0.08640776574611664,0.17198336124420166,0.7248694896697998
subtrain,active_enhancers_vs_active_promoters,A549,0,0.4650688736808747,0,0,8,1,1,1,0.4970318191066572,128,1,7,5,2,1,0.3827203148596132,0,42,0.06248555527735394,1,42,0.4182740816048213,0.979435920715332,0.9821022152900696,0.9900611639022828,0.9977352023124696,0.9991812109947203,0.9860656261444092,0.9769574403762816,0.971812665462494,0.017897769808769226,0.0281873382627964,0.9469520449638368
valid,active_enhancers_vs_active_promoters,A549,0,0.4650688736808747,0,0,8,1,1,1,0.4970318191066572,128,1,7,5,2,1,0.3827203148596132,0,42,0.06248555527735394,1,42,0.4230589005682204,0.9775280952453612,0.979987859725952,0.9895896911621094,0.9971989393234252,0.9989967346191406,0.9847654104232788,0.9752370119094848,0.9704861044883728,0.02001212909817696,0.0295138880610466,0.942123532295227
train,active_enhancers_vs_active_promoters,A549,1,0.3668412090728413,42,2,3,5,2,1,0.19886671870404946,128,0,4,4,1,2,0.12520161079312558,1,14,0.31866823907588177,2,64,0.24204805933616375,0.9754584431648254,0.9986653923988342,0.9691510796546936,0.9988290071487428,0.9994935393333436,0.983686864376068,0.9538781642913818,0.9090909361839294,0.0013346275081858039,0.09090909361839294,0.9359261393547058
test,active_enhancers_vs_active_promoters,A549,1,0.3668412090728413,42,2,3,5,2,1,0.19886671870404946,128,0,4,4,1,2,0.12520161079312558,1,14,0.31866823907588177,2,64,0.5574909855018962,0.8694714307785034,0.9616504907608032,0.8746137022972107,0.9080073833465576,0.9569497108459472,0.9160693883895874,0.7838765382766724,0.6061026453971863,0.03834951296448708,0.3938973546028137,0.640032172203064
subtrain,active_enhancers_vs_active_promoters,A549,1,0.3668412090728413,42,2,3,5,2,1,0.19886671870404946,128,0,4,4,1,2,0.12520161079312558,1,14,0.31866823907588177,2,64,0.2404211844716753,0.9758399724960328,0.9990899562835692,0.9692466259002686,0.998831868171692,0.9994643330574036,0.9839420318603516,0.954228401184082,0.9093668460845948,0.0009100561146624386,0.09063313156366347,0.9369775056838988
valid,active_enhancers_vs_active_promoters,A549,1,0.3668412090728413,42,2,3,5,2,1,0.19886671870404946,128,0,4,4,1,2,0.12520161079312558,1,14,0.31866823907588177,2,64,0.24298497206634945,0.9739325642585754,0.9969678521156312,0.9687684178352356,0.9987935423851012,0.9996049404144288,0.9826658964157104,0.9524769783020021,0.9079861044883728,0.0030321406666189428,0.0920138880610466,0.9317302107810974
train,active_enhancers_vs_active_promoters,A549,2,0.4037859549771236,56,0,8,5,2,2,0.01948139879527164,42,1,8,8,2,1,0.4683131442523708,3,21,0.2537916463151954,3,28,0.4885652756149119,0.8953613638877869,0.8660519123077393,0.9916643500328064,0.9871426224708556,0.9952090382575988,0.9246113896369934,0.922616481781006,0.9791811108589172,0.13394807279109955,0.02081887610256672,0.7749232053756714
test,active_enhancers_vs_active_promoters,A549,2,0.4037859549771236,56,0,8,5,2,2,0.01948139879527164,42,1,8,8,2,1,0.4683131442523708,3,21,0.2537916463151954,3,28,0.840438577261838,0.7810140252113342,0.7669903039932251,0.9245172739028932,0.8849585652351379,0.9508529901504515,0.8384186625480652,0.7940360307693481,0.821081817150116,0.2330097109079361,0.17891816794872284,0.5294969081878662
subtrain,active_enhancers_vs_active_promoters,A549,2,0.4037859549771236,56,0,8,5,2,2,0.01948139879527164,42,1,8,8,2,1,0.4683131442523708,3,21,0.2537916463151954,3,28,0.488623696565628,0.8952691555023193,0.8660700917243958,0.9914915561676024,0.98699289560318,0.9951266050338744,0.9245466589927672,0.9224106073379515,0.9787510633468628,0.13392992317676544,0.021248916164040562,0.7746358513832092
valid,active_enhancers_vs_active_promoters,A549,2,0.4037859549771236,56,0,8,5,2,2,0.01948139879527164,42,1,8,8,2,1,0.4683131442523708,3,21,0.2537916463151954,3,28,0.485842443174786,0.8957303166389465,0.8659793734550476,0.9923558235168456,0.9876634478569032,0.9955043792724608,0.924870491027832,0.9234410524368286,0.9809027910232544,0.1340206116437912,0.01909722201526165,0.7760735154151917
train,active_enhancers_vs_active_promoters,A549,3,0.3168733591414725,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.3726193762638352,0.958018720149994,0.9979373812675476,0.9481267929077148,0.9941480755805968,0.9976927042007446,0.9723946452140808,0.920897901058197,0.8438584208488464,0.0020626061595976357,0.15614156424999234,0.8901043534278871
test,active_enhancers_vs_active_promoters,A549,3,0.3168733591414725,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.5281617343425751,0.8719884753227234,0.9597087502479552,0.8786666393280029,0.9298108816146852,0.9719622135162354,0.9174013733863832,0.7905340194702148,0.6213592290878296,0.040291260927915566,0.3786407709121704,0.6478726863861084
subtrain,active_enhancers_vs_active_promoters,A549,3,0.3168733591414725,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.3737884555544172,0.9568490982055664,0.997876524925232,0.9467549324035645,0.9938087463378906,0.9975281357765198,0.9716437458992004,0.9187127351760864,0.8395490050315857,0.0021234643645584588,0.1604509949684143,0.8870312571525574
valid,active_enhancers_vs_active_promoters,A549,3,0.3168733591414725,56,0,3,5,2,2,0.09841027724725804,113,1,8,8,2,1,0.3914514079839061,2,14,0.30743738537088866,3,28,0.3673059013154771,0.962696611881256,0.9981806874275208,0.9536500573158264,0.9954612851142884,0.9983314275741576,0.9754074215888976,0.9296458959579468,0.8611111044883728,0.001819284399971366,0.1388888955116272,0.9023844003677368
train,active_enhancers_vs_active_promoters,A549,4,0.03835207317647571,14,2,4,8,2,1,0.4552641469636241,99,1,3,5,1,1,0.04211030847076542,0,14,0.3920730084637949,1,28,0.3289770727807825,0.920442283153534,0.9750060439109802,0.9220883250236512,0.9705333113670348,0.9886701703071594,0.9478091597557068,0.8697028756141663,0.7643997073173523,0.024993933737277985,0.2356002777814865,0.7864915728569031
test,active_enhancers_vs_active_promoters,A549,4,0.03835207317647571,14,2,4,8,2,1,0.4552641469636241,99,1,3,5,1,1,0.04211030847076542,0,14,0.3920730084637949,1,28,0.373502869497646,0.9011147022247314,0.9592233300209044,0.911859691143036,0.9435718655586244,0.9767954349517822,0.934942066669464,0.8471567630767822,0.7350901365280151,0.04077669978141785,0.2649098336696625,0.7335727214813232
subtrain,active_enhancers_vs_active_promoters,A549,4,0.03835207317647571,14,2,4,8,2,1,0.4552641469636241,99,1,3,5,1,1,0.04211030847076542,0,14,0.3920730084637949,1,28,0.32629848888942176,0.9224631786346436,0.9763385653495787,0.9233969449996948,0.9715948104858398,0.98886376619339,0.9491300582885742,0.8723843693733215,0.7684301733970642,0.023661458864808086,0.2315698117017746,0.7921210527420044
valid,active_enhancers_vs_active_promoters,A549,4,0.03835207317647571,14,2,4,8,2,1,0.4552641469636241,99,1,3,5,1,1,0.04211030847076542,0,14,0.3920730084637949,1,28,0.335538109143575,0.9123595356941224,0.9696785807609558,0.9168577790260316,0.966465413570404,0.9879860281944276,0.9425287246704102,0.8589712381362915,0.7482638955116272,0.030321406200528145,0.2517361044883728,0.7639508843421936
train,active_enhancers_vs_active_promoters,A549,5,0.28787126193245505,42,0,8,8,2,2,0.11586287151152826,42,1,8,5,2,1,0.26364619482781504,2,42,0.044632752711910695,2,7,0.4363507154313001,0.9522653818130492,0.9367871880531312,0.9987065196037292,0.998483419418335,0.9994761347770692,0.9667564034461976,0.9666587114334106,0.9965301752090454,0.0632128119468689,0.00346981268376112,0.888143002986908
test,active_enhancers_vs_active_promoters,A549,5,0.28787126193245505,42,0,8,8,2,2,0.11586287151152826,42,1,8,5,2,1,0.26364619482781504,2,42,0.044632752711910695,2,7,0.7201035131107677,0.8259618878364563,0.7970873713493347,0.9613583087921144,0.930788278579712,0.9705574512481691,0.8715499043464661,0.852773904800415,0.90846049785614,0.20291262865066528,0.09153953194618224,0.6351611018180847
subtrain,active_enhancers_vs_active_promoters,A549,5,0.28787126193245505,42,0,8,8,2,2,0.11586287151152826,42,1,8,5,2,1,0.26364619482781504,2,42,0.044632752711910695,2,7,0.4350926739828927,0.9535902738571168,0.93841952085495,0.9988698959350586,0.998679220676422,0.9995416402816772,0.9677015542984008,0.9676920175552368,0.9969644546508788,0.06158046424388885,0.003035559318959713,0.8910291194915771
valid,active_enhancers_vs_active_promoters,A549,5,0.28787126193245505,42,0,8,8,2,2,0.11586287151152826,42,1,8,5,2,1,0.26364619482781504,2,42,0.044632752711910695,2,7,0.4427725838290321,0.946966290473938,0.9302607774734496,0.9980481266975404,0.9977137446403505,0.9992176294326782,0.9629629850387572,0.9625262022018432,0.9947916865348816,0.06973923742771149,0.005208333488553762,0.8767116069793701
train,active_enhancers_vs_active_promoters,A549,6,0.1271118970658075,56,2,6,5,2,1,0.2320062525826605,128,0,2,3,1,2,0.301556110242709,0,35,0.4375559492453523,1,56,0.4228476103056561,0.970873773097992,0.9980587363243104,0.9639090895652772,0.998246133327484,0.9993815422058104,0.9806867241859436,0.9455942511558532,0.8931297659873962,0.0019412763649597766,0.10687022656202316,0.9238610267639159
test,active_enhancers_vs_active_promoters,A549,6,0.1271118970658075,56,2,6,5,2,1,0.2320062525826605,128,0,2,3,1,2,0.301556110242709,0,35,0.4375559492453523,1,56,0.6058224385434929,0.8755843043327332,0.9567961096763612,0.884649932384491,0.9318591356277466,0.9713042974472046,0.9193096756935121,0.8001734018325806,0.6435506343841553,0.04320388287305832,0.3564493656158447,0.6591484546661377
subtrain,active_enhancers_vs_active_promoters,A549,6,0.1271118970658075,56,2,6,5,2,1,0.2320062525826605,128,0,2,3,1,2,0.301556110242709,0,35,0.4375559492453523,1,56,0.4220560789108277,0.9714574813842772,0.9981799125671388,0.9645317196846008,0.9983570575714112,0.9994161128997804,0.9810673594474792,0.9466181397438048,0.8950563669204712,0.0018201122293248773,0.1049436256289482,0.925414264202118
valid,active_enhancers_vs_active_promoters,A549,6,0.1271118970658075,56,2,6,5,2,1,0.2320062525826605,128,0,2,3,1,2,0.301556110242709,0,35,0.4375559492453523,1,56,0.4270455274317,0.9685392975807191,0.997574269771576,0.961426079273224,0.997804880142212,0.9992442727088928,0.9791666865348816,0.9414954781532288,0.8854166865348816,0.0024257125332951546,0.1145833358168602,0.9176377058029176
train,active_enhancers_vs_active_promoters,A549,7,0.1271118970658075,56,2,6,5,2,1,0.2320062525826605,128,0,2,3,1,2,0.301556110242709,0,35,0.4375559492453523,1,56,0.3932727907191623,0.9713232517242432,0.9986653923988342,0.9639301896095276,0.9980135560035706,0.9992055296897888,0.9809904098510742,0.9458975791931152,0.8931297659873962,0.0013346275081858039,0.10687022656202316,0.9251126050949096
test,active_enhancers_vs_active_promoters,A549,7,0.1271118970658075,56,2,6,5,2,1,0.2320062525826605,128,0,2,3,1,2,0.301556110242709,0,35,0.4375559492453523,1,56,0.6822292587973855,0.8755843043327332,0.9567961096763612,0.884649932384491,0.9151777625083924,0.9595632553100586,0.9193096756935121,0.8001734018325806,0.6435506343841553,0.04320388287305832,0.3564493656158447,0.6591484546661377
subtrain,active_enhancers_vs_active_promoters,A549,7,0.1271118970658075,56,2,6,5,2,1,0.2320062525826605,128,0,2,3,1,2,0.301556110242709,0,35,0.4375559492453523,1,56,0.3943052785737174,0.970783233642578,0.998634934425354,0.9632772207260132,0.9978908896446228,0.9991401433944702,0.9806374907493592,0.9448941946029664,0.8911535143852234,0.0013650842010974884,0.1088464856147766,0.9237061142921448
valid,active_enhancers_vs_active_promoters,A549,7,0.1271118970658075,56,2,6,5,2,1,0.2320062525826605,128,0,2,3,1,2,0.301556110242709,0,35,0.4375559492453523,1,56,0.3898801770475176,0.9734831452369691,0.9987871646881104,0.966549277305603,0.998574435710907,0.9994972944259644,0.9824038147926332,0.9499144554138184,0.9010416865348816,0.0012128562666475773,0.0989583358168602,0.9307388067245485
train,active_enhancers_vs_active_promoters,A549,8,0.4514373819513514,56,2,6,5,2,1,0.015617794816695313,128,0,8,5,1,2,0.1306938952665279,2,35,0.4852056530425106,2,7,0.668040238998153,0.7900934815406799,0.7208201885223389,0.9943096041679382,0.9699437618255616,0.9891780614852904,0.8357599973678589,0.8545113801956177,0.9882026314735411,0.27917981147766113,0.011797362938523293,0.6230072379112244
test,active_enhancers_vs_active_promoters,A549,8,0.4514373819513514,56,2,6,5,2,1,0.015617794816695313,128,0,8,5,1,2,0.1306938952665279,2,35,0.4852056530425106,2,7,0.832846386866136,0.7231211662292479,0.6611650586128235,0.9497907757759094,0.8879320025444031,0.9496188163757324,0.7796221971511841,0.7806518673896791,0.9001386761665344,0.3388349413871765,0.0998613014817238,0.4921991229057312
subtrain,active_enhancers_vs_active_promoters,A549,8,0.4514373819513514,56,2,6,5,2,1,0.015617794816695313,128,0,8,5,1,2,0.1306938952665279,2,35,0.4852056530425106,2,7,0.6711367385728019,0.7891898155212402,0.7197027206420898,0.9941336512565612,0.9690667390823364,0.9888262152671814,0.83494633436203,0.8537802696228027,0.9878577589988708,0.28029727935791016,0.012142237275838852,0.6216908097267151
valid,active_enhancers_vs_active_promoters,A549,8,0.4514373819513514,56,2,6,5,2,1,0.015617794816695313,128,0,8,5,1,2,0.1306938952665279,2,35,0.4852056530425106,2,7,0.6572932733429803,0.7937078475952148,0.7252880334854126,0.9950082898139954,0.9733930230140686,0.990552306175232,0.83900386095047,0.8574357032775879,0.9895833134651184,0.274711936712265,0.010416666977107523,0.6282889246940613
train,active_enhancers_vs_active_promoters,A549,9,0.4650688736808747,0,0,8,1,1,1,0.4970318191066572,128,1,7,5,2,1,0.3827203148596132,0,42,0.06248555527735394,1,42,0.4902770228006623,0.9267349839210509,0.9989080429077148,0.910830855369568,0.9936066269874572,0.9975783824920654,0.9528383612632751,0.8596205711364746,0.7203330993652344,0.0010919679189100864,0.2796669006347656,0.8074665665626526
test,active_enhancers_vs_active_promoters,A549,9,0.4650688736808747,0,0,8,1,1,1,0.4970318191066572,128,1,7,5,2,1,0.3827203148596132,0,42,0.06248555527735394,1,42,0.6617991815913807,0.8651564121246338,0.9820388555526732,0.8568403124809265,0.932626247406006,0.970223605632782,0.915177583694458,0.7566227912902832,0.5312066674232483,0.0179611649364233,0.4687933325767517,0.6281360983848572
subtrain,active_enhancers_vs_active_promoters,A549,9,0.4650688736808747,0,0,8,1,1,1,0.4970318191066572,128,1,7,5,2,1,0.3827203148596132,0,42,0.06248555527735394,1,42,0.4903360988412585,0.9266209602355956,0.9990899562835692,0.9105612635612488,0.9936119318008424,0.9975281953811646,0.9527735710144044,0.859258770942688,0.7194275856018066,0.0009100561146624386,0.28057241439819336,0.8072576522827148
valid,active_enhancers_vs_active_promoters,A549,9,0.4650688736808747,0,0,8,1,1,1,0.4970318191066572,128,1,7,5,2,1,0.3827203148596132,0,42,0.06248555527735394,1,42,0.4900887972778744,0.9271910190582277,0.9981806874275208,0.9119113683700562,0.9936203360557556,0.997788429260254,0.9530978798866272,0.8610695004463196,0.7239583134651184,0.001819284399971366,0.2760416567325592,0.8083122968673706
train,inactive_enhancers_vs_inactive_promoters,A549,0,0.02731163792902773,113,1,5,1,2,1,0.117405368362637,14,1,4,5,2,1,0.1913862496540064,3,28,0.23194161819261036,0,0,0.4067397152713841,0.8583511710166931,0.8450804352760315,0.9124342799186708,0.9377442598342896,0.961464822292328,0.8774667382240295,0.8616752028465271,0.8782699704170227,0.1549195498228073,0.1217300221323967,0.7131537795066833
test,inactive_enhancers_vs_inactive_promoters,A549,0,0.02731163792902773,113,1,5,1,2,1,0.117405368362637,14,1,4,5,2,1,0.1913862496540064,3,28,0.23194161819261036,0,0,0.4556332910672212,0.8339195251464844,0.8265237808227539,0.8889422416687012,0.9138109087944032,0.9465709924697876,0.8565974235534668,0.8357717394828796,0.8450196981430054,0.1734762191772461,0.15498031675815582,0.6624088287353516
subtrain,inactive_enhancers_vs_inactive_promoters,A549,0,0.02731163792902773,113,1,5,1,2,1,0.117405368362637,14,1,4,5,2,1,0.1913862496540064,3,28,0.23194161819261036,0,0,0.40709110903229945,0.8580909967422485,0.8444444537162781,0.9125730395317078,0.9377256631851196,0.9614530801773072,0.8771879076957703,0.8615090847015381,0.8785736560821533,0.15555556118488312,0.12142632901668547,0.7127456665039062
valid,inactive_enhancers_vs_inactive_promoters,A549,0,0.02731163792902773,113,1,5,1,2,1,0.117405368362637,14,1,4,5,2,1,0.1913862496540064,3,28,0.23194161819261036,0,0,0.4058788577292828,0.859391987323761,0.8476243615150452,0.911881685256958,0.9378273487091064,0.961518168449402,0.8785796761512756,0.8623397350311279,0.8770551681518555,0.15237563848495486,0.12294480949640275,0.7147942781448364
train,inactive_enhancers_vs_inactive_promoters,A549,1,0.4637128222356125,99,0,7,4,1,2,0.26273841933122744,28,3,4,7,2,1,0.106730194251744,3,35,0.21267824144131134,2,0,0.4047159348999407,0.8460237383842468,0.860723078250885,0.880077600479126,0.9253385663032532,0.9546024799346924,0.8702927827835083,0.8423418402671814,0.8239606022834778,0.1392768919467926,0.17603938281536102,0.681187629699707
test,inactive_enhancers_vs_inactive_promoters,A549,1,0.4637128222356125,99,0,7,4,1,2,0.26273841933122744,28,3,4,7,2,1,0.106730194251744,3,35,0.21267824144131134,2,0,0.4243406075188237,0.8330820798873901,0.8494641780853271,0.8694087266921997,0.9144515395164491,0.9472627639770508,0.8593207597732544,0.8289793729782104,0.8084945678710938,0.15053583681583405,0.19150540232658386,0.6544665694236755
subtrain,inactive_enhancers_vs_inactive_promoters,A549,1,0.4637128222356125,99,0,7,4,1,2,0.26273841933122744,28,3,4,7,2,1,0.106730194251744,3,35,0.21267824144131134,2,0,0.4052738201490698,0.8456441164016724,0.8603349328041077,0.8798094987869263,0.92507004737854,0.9544246196746826,0.8699632287025452,0.8419644832611084,0.8235940933227539,0.13966509699821472,0.1764059066772461,0.6804158687591553
valid,inactive_enhancers_vs_inactive_promoters,A549,1,0.4637128222356125,99,0,7,4,1,2,0.26273841933122744,28,3,4,7,2,1,0.106730194251744,3,35,0.21267824144131134,2,0,0.4032861942306478,0.8475421071052551,0.8622758388519287,0.8811492919921875,0.9264103174209596,0.9553076028823853,0.8716104030609131,0.8438513278961182,0.8254267573356628,0.1377241313457489,0.17457325756549835,0.6842753291130066
train,inactive_enhancers_vs_inactive_promoters,A549,2,0.32959033268124377,28,3,5,6,2,1,0.2079856493929193,71,0,6,1,2,2,0.2617652758522656,3,14,0.09157795804718727,2,35,0.43025418675686106,0.8481257557868958,0.874174952507019,0.8729446530342102,0.9284022450447084,0.9559684991836548,0.8735593557357788,0.8416010141372681,0.8090271353721619,0.12582504749298096,0.19097287952899933,0.6834443807601929
