run_type,task,cell_line,holdout_number,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc
test,inactive_enhancers_vs_inactive_promoters,HEK293,8,0.5316358329975499,0.7548209428787231,0.7514554262161255,0.8274308443069458,0.8379348516464233,0.890967607498169,0.787615180015564,0.7557153701782227,0.759975254535675,0.2485445886850357,0.24002471566200256,0.5024925470352173
train,inactive_enhancers_vs_inactive_promoters,HEK293,9,0.18305141865410623,0.9443190097808838,0.9322708249092102,0.9745861291885376,0.9880146384239197,0.9925417304039001,0.9529589414596558,0.9475204348564148,0.9627700448036194,0.06772919744253159,0.037229932844638824,0.8861411809921265
test,inactive_enhancers_vs_inactive_promoters,HEK293,9,0.5366852238642431,0.7626320719718933,0.7815436124801636,0.8179898858070374,0.8420056700706482,0.8927112817764282,0.7993515133857727,0.7576062083244324,0.7336688041687012,0.21845640242099762,0.2663312256336212,0.5099759101867676
train,active_vs_inactive,HEK293,0,0.09342742351194223,0.98276287317276,0.8901807069778442,0.9649314880371094,0.9976249933242798,0.9808823466300964,0.926050066947937,0.9428585767745972,0.9955363869667053,0.10981928557157516,0.004463585093617439,0.9172666668891907
test,active_vs_inactive,HEK293,0,0.5249707519542426,0.8562848567962646,0.09782608598470688,0.2566312849521637,0.6143136620521545,0.18480798602104187,0.14165446162223816,0.5293684601783752,0.9609107971191406,0.9021739363670349,0.03908919915556908,0.09131690114736557
train,active_vs_inactive,HEK293,1,0.08582590600000876,0.9873977303504944,0.9337166547775269,0.9612307548522949,0.9983431696891785,0.9851636290550232,0.9472739696502686,0.9642603397369385,0.9948040843009949,0.06628333032131195,0.005195891950279474,0.9402471780776978
test,active_vs_inactive,HEK293,1,0.5364195571746677,0.8527302742004395,0.12133467942476273,0.265193372964859,0.6204487681388855,0.18843421339988708,0.1664932370185852,0.5374788641929626,0.9536229968070984,0.8786653280258179,0.04637701436877251,0.10688945651054382
train,active_vs_inactive,HEK293,2,0.09903647021627894,0.9814528226852417,0.8902438879013062,0.9536992907524109,0.9970688819885254,0.9752489924430847,0.9208797812461853,0.9421404004096985,0.9940369129180908,0.10975609719753265,0.005963070783764124,0.9110812544822693
test,active_vs_inactive,HEK293,2,0.5159288626164198,0.8536801934242249,0.10692618787288666,0.2540540397167206,0.6217357516288757,0.1862107366323471,0.15050703287124634,0.5318088531494141,0.956691563129425,0.8930737972259521,0.04330845922231674,0.09436479955911636
train,active_vs_inactive,HEK293,3,0.0951273386896241,0.9677627086639404,0.7498420476913452,0.979448676109314,0.9972012639045715,0.9792362451553345,0.8494023084640503,0.8738356828689575,0.997829258441925,0.2501579821109772,0.0021707669366151094,0.8410165309906006
test,active_vs_inactive,HEK293,3,0.5113544785417616,0.8684501051902771,0.0733063668012619,0.3162486255168915,0.6280202269554138,0.20181256532669067,0.11902318894863129,0.5257214307785034,0.9781365394592285,0.9266936182975769,0.02186344936490059,0.10160087794065475
train,active_vs_inactive,HEK293,4,0.11707900704122057,0.971363365650177,0.8104385137557983,0.9455912709236145,0.9947136640548706,0.9548238515853882,0.872813880443573,0.9020023345947266,0.9935661554336548,0.18956148624420166,0.0064338394440710545,0.8600224256515503
test,active_vs_inactive,HEK293,4,0.49156519887037575,0.8569283485412598,0.09251769632101059,0.2532871961593628,0.623278021812439,0.18536151945590973,0.13553045690059662,0.5274465084075928,0.9623753428459167,0.9074823260307312,0.03762466087937355,0.08709338307380676
train,active_vs_inactive,HEK293,5,0.0996903060478907,0.9795069694519043,0.8738784193992615,0.9532014727592468,0.9966310262680054,0.9714738130569458,0.9118180274963379,0.9339795112609863,0.9940805435180664,0.12612156569957733,0.005919481161981821,0.901336669921875
test,active_vs_inactive,HEK293,5,0.5243666069582105,0.8544769287109375,0.09807886928319931,0.24729126691818237,0.6155263781547546,0.1833803504705429,0.14045248925685883,0.528448760509491,0.9588186144828796,0.9019211530685425,0.04118139296770096,0.08680573850870132
train,active_vs_inactive,HEK293,6,0.10076784208124759,0.9715395569801331,0.7882598042488098,0.9716488718986511,0.996941089630127,0.9761882424354553,0.8703994154930115,0.8925431966781616,0.9968266487121582,0.211740180850029,0.0031733301002532244,0.8605086803436279
test,active_vs_inactive,HEK293,6,0.5153954832348973,0.8644971251487732,0.09378159791231155,0.3071191906929016,0.6163781881332397,0.1955588161945343,0.14368706941604614,0.5322977304458618,0.9708138704299927,0.906218409538269,0.029186135157942772,0.1116674393415451
train,active_vs_inactive,HEK293,7,0.09299778289654675,0.9859804511070251,0.9208264946937561,0.9619141817092896,0.9981351494789124,0.9852892756462097,0.9409220218658447,0.9578981399536133,0.9949697256088257,0.0791735127568245,0.005030251108109951,0.9332589507102966
test,active_vs_inactive,HEK293,7,0.5042430146131665,0.8527915477752686,0.12790697813034058,0.27204301953315735,0.6267960667610168,0.19931505620479584,0.1740027517080307,0.5403465032577515,0.9527860879898071,0.8720930218696594,0.04721389338374138,0.11360316723585129
train,active_vs_inactive,HEK293,8,0.12934778968200963,0.9548463225364685,0.6693415641784668,0.941265344619751,0.9912698864936829,0.9285788536071777,0.7823485732078552,0.831789493560791,0.9942374229431152,0.3306584060192108,0.005762557964771986,0.7716807126998901
test,active_vs_inactive,HEK293,8,0.48967372020706534,0.8638536334037781,0.07684529572725296,0.27762556076049805,0.6164408922195435,0.18998666107654572,0.12037220597267151,0.5246316194534302,0.9724178910255432,0.9231547117233276,0.027582118287682533,0.08928818255662918
train,active_vs_inactive,HEK293,9,0.07291532661400589,0.9860953688621521,0.8967521786689758,0.9874069690704346,0.9991970658302307,0.9941273927688599,0.939898669719696,0.9475871324539185,0.9984220266342163,0.10324782133102417,0.0015779470559209585,0.9334391951560974
test,active_vs_inactive,HEK293,9,0.5241426830179989,0.8640681505203247,0.09681496769189835,0.30738362669944763,0.6198461055755615,0.19757406413555145,0.14725105464458466,0.5333610773086548,0.9699072241783142,0.9031850099563599,0.030092753469944,0.11364024132490158
